label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
ESPACO,0.19146224856376648,0.925534188747406,8.41048461097671e-07,0.30283406376838684,0.8865019083023071,-0.043563179671764374,0.39754390716552734,0.7991023063659668,-0.06057003140449524,0.4652223587036133,0.7211791276931763,-0.07540106773376465,0.5266650915145874,0.6719099879264832,-0.0892065167427063,0.3384576141834259,0.5865866541862488,-0.022439507767558098,0.39338362216949463,0.4629959464073181,-0.04641307517886162,0.42163437604904175,0.3817979395389557,-0.06968314200639725,0.44115525484085083,0.30905434489250183,-0.08797654509544373,0.27089574933052063,0.5529929995536804,-0.02471490390598774,0.3035949766635895,0.4021070599555969,-0.04516473039984703,0.3212814927101135,0.30611318349838257,-0.06782171875238419,0.33346766233444214,0.22199305891990662,-0.0851169154047966,0.20121708512306213,0.5555299520492554,-0.03380698710680008,0.21617966890335083,0.4119824767112732,-0.059268154203891754,0.2285161316394806,0.31985747814178467,-0.0836208239197731,0.24030150473117828,0.23538559675216675,-0.10066472738981247,0.12919294834136963,0.5882185697555542,-0.047265827655792236,0.10926805436611176,0.4822848439216614,-0.07493772357702255,0.09540873765945435,0.40988588333129883,-0.09006090462207794,0.08645930886268616,0.3368573486804962,-0.09937331825494766
ESPACO,0.1967000961303711,0.9272482395172119,8.385693490708945e-07,0.30646994709968567,0.8885653018951416,-0.04524261876940727,0.40273618698120117,0.8023091554641724,-0.06353133171796799,0.47185465693473816,0.728376030921936,-0.07930083572864532,0.5329475402832031,0.6848738193511963,-0.09393931180238724,0.33999890089035034,0.5884124040603638,-0.02629641257226467,0.3942602872848511,0.46497565507888794,-0.05052340030670166,0.42167362570762634,0.3839038610458374,-0.07368174195289612,0.44068989157676697,0.31132203340530396,-0.09193810820579529,0.27265822887420654,0.5553478598594666,-0.027772389352321625,0.3038143217563629,0.4045678973197937,-0.04824383929371834,0.32103511691093445,0.3088761568069458,-0.07020118087530136,0.3331194519996643,0.22568050026893616,-0.08722512423992157,0.2041090577840805,0.5581459403038025,-0.036055706441402435,0.21750956773757935,0.4155788719654083,-0.061385463923215866,0.22983615100383759,0.3237227201461792,-0.08574853092432022,0.24161741137504578,0.2404518723487854,-0.10292033106088638,0.1336071640253067,0.5909982919692993,-0.04891747608780861,0.11177502572536469,0.4852582812309265,-0.0765242800116539,0.09569491446018219,0.4121747612953186,-0.09207915514707565,0.08425118029117584,0.33930954337120056,-0.10182633996009827
ESPACO,0.1965712308883667,0.9256958961486816,8.496331815877056e-07,0.30590417981147766,0.8858776688575745,-0.045102559030056,0.40212327241897583,0.8018938899040222,-0.06439258903265,0.472034752368927,0.7276817560195923,-0.08107128739356995,0.5333261489868164,0.6813056468963623,-0.09683825820684433,0.33823472261428833,0.5916932225227356,-0.028832068666815758,0.3930307924747467,0.4672608971595764,-0.05440459027886391,0.42105165123939514,0.3861508369445801,-0.07834315299987793,0.44069206714630127,0.31354984641075134,-0.09681782126426697,0.27131256461143494,0.5586889982223511,-0.030421258881688118,0.3043971359729767,0.4068969488143921,-0.05163232609629631,0.32171154022216797,0.31083470582962036,-0.07394292205572128,0.3334488868713379,0.22789597511291504,-0.09112688899040222,0.2029893398284912,0.560858428478241,-0.038544729351997375,0.21739202737808228,0.41658276319503784,-0.06372000277042389,0.2298901081085205,0.3242782652378082,-0.08716223388910294,0.24136996269226074,0.2408454418182373,-0.10375432670116425,0.13265983760356903,0.5925451517105103,-0.05117062106728554,0.11154192686080933,0.4860195517539978,-0.07827755808830261,0.09685958921909332,0.41351935267448425,-0.09271876513957977,0.08631613850593567,0.34099680185317993,-0.10159143805503845
ESPACO,0.20344337821006775,0.9220765233039856,8.688392654221389e-07,0.31229251623153687,0.8859021663665771,-0.044913485646247864,0.4088677167892456,0.8020620346069336,-0.0632072314620018,0.47914451360702515,0.730093240737915,-0.07889717072248459,0.5403372049331665,0.691725492477417,-0.0936206504702568,0.3436512053012848,0.5885103940963745,-0.02823951095342636,0.3988385796546936,0.4653329849243164,-0.05231931433081627,0.4263244867324829,0.38398662209510803,-0.07492280006408691,0.4450364112854004,0.31154865026474,-0.09277110546827316,0.27606719732284546,0.5550768971443176,-0.02953341417014599,0.30836981534957886,0.40511396527290344,-0.05011407658457756,0.3253914415836334,0.3099818229675293,-0.07190466672182083,0.3369683623313904,0.22712132334709167,-0.0887041762471199,0.20806646347045898,0.5566589832305908,-0.03723708167672157,0.21965175867080688,0.4152555465698242,-0.06196099892258644,0.2310667335987091,0.3240704834461212,-0.08592953532934189,0.24233390390872955,0.24120444059371948,-0.10292244702577591,0.1380695253610611,0.5886543989181519,-0.049463629722595215,0.11378930509090424,0.48499733209609985,-0.07607819885015488,0.09688548743724823,0.414706826210022,-0.09099558740854263,0.085542693734169,0.3439163565635681,-0.10038316249847412
ESPACO,0.20979568362236023,0.9165419936180115,8.68464724135265e-07,0.3221895098686218,0.8820563554763794,-0.04078550636768341,0.41936278343200684,0.7999966144561768,-0.05503411963582039,0.49215686321258545,0.7292513251304626,-0.06744307279586792,0.5533014535903931,0.6951656341552734,-0.0790073350071907,0.35063138604164124,0.585450291633606,-0.0158519484102726,0.4048183858394623,0.46520596742630005,-0.035236138850450516,0.43322718143463135,0.38474732637405396,-0.055906277149915695,0.4538458585739136,0.3140103220939636,-0.07264360040426254,0.28283631801605225,0.5522441864013672,-0.017189497128129005,0.3132811188697815,0.40244418382644653,-0.0327635295689106,0.3306250274181366,0.30878716707229614,-0.052417997270822525,0.3439900875091553,0.22765034437179565,-0.06794161349534988,0.2152097225189209,0.5527378916740417,-0.025146767497062683,0.22699475288391113,0.41089457273483276,-0.04631161317229271,0.23831142485141754,0.3205219805240631,-0.06931988894939423,0.250173419713974,0.23869365453720093,-0.08572526276111603,0.14554119110107422,0.5819317698478699,-0.037480104714632034,0.11980484426021576,0.4774892330169678,-0.06169562041759491,0.10322259366512299,0.40691423416137695,-0.07591898739337921,0.09307725727558136,0.33616405725479126,-0.08490892499685287
ESPACO,0.21024665236473083,0.9157365560531616,8.410015084336919e-07,0.321176677942276,0.8786313533782959,-0.04112786054611206,0.4176921844482422,0.7994674444198608,-0.057471003383398056,0.4893823266029358,0.7285000085830688,-0.07217768579721451,0.5525293946266174,0.6932477951049805,-0.08627387136220932,0.352458655834198,0.5863506197929382,-0.01909303478896618,0.406901478767395,0.4647078514099121,-0.04062334820628166,0.434926837682724,0.38551345467567444,-0.06262733787298203,0.4548390805721283,0.3160499632358551,-0.08004926145076752,0.284567654132843,0.5528554916381836,-0.021192332729697227,0.31666067242622375,0.4023389220237732,-0.03854904696345329,0.3329984247684479,0.3091895878314972,-0.0597665049135685,0.34449484944343567,0.22877907752990723,-0.07642940431833267,0.2157662808895111,0.5540205240249634,-0.029691344127058983,0.22937041521072388,0.4105434715747833,-0.05175146460533142,0.24042662978172302,0.3190361559391022,-0.07502282410860062,0.2516704499721527,0.23640316724777222,-0.09184692054986954,0.14476321637630463,0.5849892497062683,-0.04246126487851143,0.11813987791538239,0.4810962975025177,-0.06706114113330841,0.10153447091579437,0.4102057218551636,-0.08082393556833267,0.09092636406421661,0.3393334150314331,-0.0894688069820404
ESPACO,0.21203187108039856,0.9140235185623169,9.044434818861191e-07,0.32462936639785767,0.8793203830718994,-0.04563276469707489,0.4257218837738037,0.7980195879936218,-0.06497745960950851,0.5028297901153564,0.7286953926086426,-0.08206978440284729,0.5723752379417419,0.6969963312149048,-0.09832343459129333,0.35713502764701843,0.5811856985092163,-0.02498982846736908,0.4135776162147522,0.4610234200954437,-0.04851507022976875,0.44309914112091064,0.38040003180503845,-0.0713731050491333,0.4647255539894104,0.3093768358230591,-0.08959945291280746,0.28889986872673035,0.5454070568084717,-0.026350032538175583,0.32235294580459595,0.39560964703559875,-0.04607023298740387,0.3409116566181183,0.3000505268573761,-0.06728649884462357,0.35492244362831116,0.21663719415664673,-0.08369482308626175,0.2198731005191803,0.5453076958656311,-0.034610964357852936,0.23454689979553223,0.40020644664764404,-0.05943315848708153,0.24659261107444763,0.30836033821105957,-0.08344528824090958,0.25932300090789795,0.2247108519077301,-0.10030063986778259,0.14913524687290192,0.5765825510025024,-0.04755808785557747,0.12328782677650452,0.47150367498397827,-0.07512136548757553,0.10593262314796448,0.39986759424209595,-0.09085322916507721,0.0944770872592926,0.32687681913375854,-0.10063584893941879
ESPACO,0.21328021585941315,0.9148517847061157,8.651836651552003e-07,0.32488760352134705,0.8771032691001892,-0.04496549442410469,0.4269351661205292,0.7981383204460144,-0.06511949747800827,0.5048755407333374,0.7305190563201904,-0.08342348784208298,0.5750494003295898,0.6984342336654663,-0.10130428522825241,0.36012837290763855,0.5807377696037292,-0.02664186991751194,0.4157666265964508,0.4575394093990326,-0.051551803946495056,0.4444340169429779,0.37747251987457275,-0.0752846747636795,0.46522581577301025,0.3073171377182007,-0.09375042468309402,0.2906850576400757,0.5457950234413147,-0.028751548379659653,0.32423293590545654,0.3941105604171753,-0.049017030745744705,0.3416990637779236,0.30055999755859375,-0.07085557281970978,0.35404127836227417,0.2209467887878418,-0.08787207305431366,0.2202875316143036,0.547321617603302,-0.037567876279354095,0.23590439558029175,0.40055859088897705,-0.062323641031980515,0.247059166431427,0.3090048134326935,-0.08610028773546219,0.2582884132862091,0.22664356231689453,-0.1031171977519989,0.14874650537967682,0.580947756767273,-0.05097002908587456,0.12305359542369843,0.47466742992401123,-0.07809968292713165,0.105406254529953,0.4026887118816376,-0.09280259162187576,0.09305298328399658,0.3309142589569092,-0.10193419456481934
ESPACO,0.21026507019996643,0.9143772125244141,9.82829078566283e-07,0.32657167315483093,0.880927562713623,-0.04961615428328514,0.43240246176719666,0.8013078570365906,-0.07214373350143433,0.5124005079269409,0.7315624356269836,-0.0916110947728157,0.5877326130867004,0.6974941492080688,-0.11037412285804749,0.3642018139362335,0.5738809108734131,-0.03381188586354256,0.4247368276119232,0.44533148407936096,-0.060321588069200516,0.45577263832092285,0.36163973808288574,-0.08414426445960999,0.47781074047088623,0.2884123623371124,-0.10263165831565857,0.29275861382484436,0.5370262861251831,-0.034800875931978226,0.3301369249820709,0.379607617855072,-0.05689644813537598,0.3497867286205292,0.2810108959674835,-0.07931095361709595,0.3629553020000458,0.19596421718597412,-0.09624506533145905,0.22006654739379883,0.5374273061752319,-0.04264078661799431,0.23575717210769653,0.3858708441257477,-0.06942489743232727,0.24841558933258057,0.29033276438713074,-0.09404487907886505,0.26215216517448425,0.20321837067604065,-0.11113209277391434,0.1455528736114502,0.5705501437187195,-0.05529458448290825,0.11640256643295288,0.46129536628723145,-0.08462213724851608,0.09871198236942291,0.3885635733604431,-0.10039951652288437,0.08840577304363251,0.31401604413986206,-0.10979004204273224
ESPACO,0.20995870232582092,0.9146803617477417,8.970745284386794e-07,0.32542118430137634,0.8773349523544312,-0.04700394347310066,0.4315969944000244,0.8017690181732178,-0.06916533410549164,0.5096747279167175,0.7333140969276428,-0.0890946015715599,0.5805304050445557,0.696837842464447,-0.10853222757577896,0.3635881245136261,0.571729838848114,-0.0315948911011219,0.42372164130210876,0.44241833686828613,-0.05794281139969826,0.4540817141532898,0.36012446880340576,-0.08210515975952148,0.4759273827075958,0.2882590591907501,-0.10053715854883194,0.2922585904598236,0.5348015427589417,-0.0337071530520916,0.32958146929740906,0.37557223439216614,-0.05476672202348709,0.34887343645095825,0.27932509779930115,-0.07717513293027878,0.3625190258026123,0.19746866822242737,-0.0947127714753151,0.21942473948001862,0.5352360606193542,-0.0424053780734539,0.2370918095111847,0.3828822672367096,-0.06771907210350037,0.2500266432762146,0.28977447748184204,-0.09182075411081314,0.2635098099708557,0.20612198114395142,-0.10931386798620224,0.14467468857765198,0.5684995651245117,-0.0557168573141098,0.11780992150306702,0.45802217721939087,-0.0830344408750534,0.10043346881866455,0.38484427332878113,-0.09728600829839706,0.08911740779876709,0.31219929456710815,-0.10615517199039459
ESPACO,0.21285602450370789,0.9100571870803833,9.936720744008198e-07,0.32933202385902405,0.8692774772644043,-0.050119999796152115,0.4381190538406372,0.7901239395141602,-0.07452663779258728,0.5177315473556519,0.7223184704780579,-0.09610356390476227,0.5912692546844482,0.686687707901001,-0.11706013232469559,0.36962947249412537,0.5576565265655518,-0.03776370361447334,0.43168333172798157,0.4269134998321533,-0.0674937441945076,0.4635360836982727,0.3415190577507019,-0.09376368671655655,0.4866779148578644,0.2664320170879364,-0.11382847279310226,0.29622316360473633,0.5199527740478516,-0.04030740633606911,0.3340117931365967,0.3584672510623932,-0.06547435373067856,0.3539806604385376,0.2565058767795563,-0.08971648663282394,0.3678206503391266,0.16897088289260864,-0.10781693458557129,0.22165445983409882,0.5217531323432922,-0.049659185111522675,0.23701828718185425,0.3640754520893097,-0.07868876308202744,0.24826139211654663,0.26323673129081726,-0.10466132313013077,0.26149994134902954,0.17185810208320618,-0.12279633432626724,0.1456509530544281,0.5581716299057007,-0.06383708119392395,0.114874467253685,0.445930540561676,-0.09502716362476349,0.09544496238231659,0.37100982666015625,-0.1115160882472992,0.08382748067378998,0.294687420129776,-0.12128531187772751
ESPACO,0.21143192052841187,0.9100028276443481,9.469215456192615e-07,0.3283531069755554,0.8674046993255615,-0.048212725669145584,0.43725892901420593,0.7896366715431213,-0.07209281623363495,0.5180032253265381,0.7213966846466064,-0.09394719451665878,0.590736985206604,0.6874843835830688,-0.11523599177598953,0.3691498339176178,0.556936502456665,-0.03367479145526886,0.4310957193374634,0.424868643283844,-0.06295088678598404,0.46287810802459717,0.33956214785575867,-0.0892275795340538,0.4859919846057892,0.26506131887435913,-0.10914450138807297,0.2959443926811218,0.518956184387207,-0.037039123475551605,0.33350419998168945,0.3556414246559143,-0.06112126260995865,0.353694349527359,0.25480136275291443,-0.08525719493627548,0.3686904311180115,0.16783151030540466,-0.10364115238189697,0.2213934361934662,0.5204126238822937,-0.04726730287075043,0.2379397451877594,0.36296167969703674,-0.0753081813454628,0.25081750750541687,0.26348742842674255,-0.10101723670959473,0.2649589478969574,0.17429178953170776,-0.11924920976161957,0.145357146859169,0.5565919876098633,-0.06220405921339989,0.11408056318759918,0.4443050026893616,-0.09198470413684845,0.09410072863101959,0.3684403896331787,-0.10747621208429337,0.08104421198368073,0.29277244210243225,-0.11685565114021301
ESPACO,0.21384689211845398,0.8886981010437012,9.604261776985368e-07,0.32977375388145447,0.8451173305511475,-0.0461190901696682,0.4382040798664093,0.7636231780052185,-0.06825124472379684,0.5155485272407532,0.6945356726646423,-0.08821406960487366,0.5817652940750122,0.6589268445968628,-0.10766357183456421,0.3694707155227661,0.5383700132369995,-0.03404718637466431,0.43055856227874756,0.4065258502960205,-0.06176476553082466,0.4612383246421814,0.3206188678741455,-0.08627378940582275,0.4835803508758545,0.2463453710079193,-0.10514221340417862,0.2958834171295166,0.5008212327957153,-0.037616897374391556,0.33339396119117737,0.3351571261882782,-0.06059099733829498,0.3534890115261078,0.23408594727516174,-0.08342467993497849,0.3682309091091156,0.1484857201576233,-0.10084743797779083,0.22160756587982178,0.5021209716796875,-0.04758647084236145,0.23600269854068756,0.34325486421585083,-0.0745999738574028,0.24738053977489471,0.24318468570709229,-0.09965863823890686,0.26105618476867676,0.15336072444915771,-0.11767487972974777,0.14548085629940033,0.5371205806732178,-0.06207169219851494,0.11149539053440094,0.42656272649765015,-0.09180449694395065,0.09001670777797699,0.35187745094299316,-0.10771464556455612,0.07636310160160065,0.27609145641326904,-0.11747094243764877
ESPACO,0.21256132423877716,0.8875297904014587,9.404353704667301e-07,0.32955998182296753,0.846141517162323,-0.045920222997665405,0.4367627203464508,0.7620781660079956,-0.06649734079837799,0.5154641270637512,0.6915940046310425,-0.08501051366329193,0.583636462688446,0.6626193523406982,-0.10293111205101013,0.3688282072544098,0.5362434983253479,-0.0300825834274292,0.4309885501861572,0.4049908518791199,-0.05656156688928604,0.463195264339447,0.3180229365825653,-0.08101896941661835,0.48575514554977417,0.24357014894485474,-0.09976911544799805,0.29477033019065857,0.4976198375225067,-0.033328574150800705,0.3322701156139374,0.33221960067749023,-0.05445438250899315,0.35171422362327576,0.23115274310112,-0.07688574492931366,0.3654010593891144,0.14577805995941162,-0.09411083906888962,0.2198101431131363,0.49740922451019287,-0.043155327439308167,0.23586001992225647,0.34049272537231445,-0.06865397840738297,0.24865306913852692,0.24133461713790894,-0.09371767938137054,0.262433797121048,0.15408220887184143,-0.11167090386152267,0.14274117350578308,0.5315300226211548,-0.05758090689778328,0.1095496416091919,0.419821172952652,-0.08536815643310547,0.08831228315830231,0.3445540964603424,-0.10021764039993286,0.07451018691062927,0.2699539363384247,-0.10933171957731247
ESPACO,0.21656043827533722,0.866155743598938,9.37020502078667e-07,0.3319821059703827,0.8214048147201538,-0.04472948610782623,0.4375642240047455,0.7418018579483032,-0.06478409469127655,0.5127002596855164,0.6700776815414429,-0.08286618441343307,0.5771717429161072,0.6293746829032898,-0.10042182356119156,0.3640185594558716,0.5171869397163391,-0.027219079434871674,0.42109957337379456,0.38717371225357056,-0.052163686603307724,0.4503655433654785,0.3025398254394531,-0.07531989365816116,0.47090989351272583,0.22967618703842163,-0.09304589778184891,0.29021376371383667,0.48189541697502136,-0.029861262068152428,0.3249560594558716,0.3175782263278961,-0.05019553378224373,0.3430679440498352,0.21760293841362,-0.07168979942798615,0.3555293381214142,0.13431823253631592,-0.08819426596164703,0.21638184785842896,0.48428601026535034,-0.03920402750372887,0.22709432244300842,0.3288169503211975,-0.06462933868169785,0.23743730783462524,0.22990670800209045,-0.08882096409797668,0.24988308548927307,0.14251500368118286,-0.10620880872011185,0.1405528038740158,0.5184616446495056,-0.05298444256186485,0.10606016218662262,0.40943723917007446,-0.08089597523212433,0.08445523679256439,0.3360483646392822,-0.09542683511972427,0.07078136503696442,0.2629246115684509,-0.10436995327472687
ESPACO,0.21077774465084076,0.8641326427459717,9.368786777486093e-07,0.3279172480106354,0.8199422359466553,-0.04550229758024216,0.4327016770839691,0.7349340915679932,-0.06426124274730682,0.5100913047790527,0.6620222330093384,-0.08102669566869736,0.5781005024909973,0.6208332180976868,-0.09715089946985245,0.3595539331436157,0.5071824193000793,-0.024729998782277107,0.41666385531425476,0.37506309151649475,-0.04856828600168228,0.44613444805145264,0.2904380261898041,-0.071724072098732,0.4661797881126404,0.21734672784805298,-0.08968452364206314,0.28476762771606445,0.47189196944236755,-0.026967981830239296,0.3167923092842102,0.3064459264278412,-0.04582718387246132,0.3342439830303192,0.20578742027282715,-0.06787478178739548,0.3454681634902954,0.12149915099143982,-0.08493255078792572,0.21011725068092346,0.4757954180240631,-0.03612664341926575,0.21893256902694702,0.32030779123306274,-0.06060025095939636,0.2273300141096115,0.22183558344841003,-0.086051344871521,0.2371663749217987,0.1331232488155365,-0.10431095212697983,0.13391953706741333,0.5131806135177612,-0.04980795830488205,0.09780259430408478,0.4057798683643341,-0.07775998115539551,0.07513353228569031,0.3339812755584717,-0.09311868995428085,0.05989193916320801,0.26130470633506775,-0.10245916992425919
